21;10;    146.0860;     38.4742;   17530.0;    138.9010;     22.8284;     102.0;   1352.6281; 7197432.0; 1333.799700; 1341.799700; 1344.628127; 1333.799700; 1352.628127; 1350.628127; 1341.799700; 1347.431838; 1351.799700; 1338.583391;
22;10;    184.8620;     30.7869;   57694.0;    164.0640;     32.0000;   28102.0;   1415.4150; 7283228.0; 1386.198691; 1400.243427; 1398.243427; 1398.209922; 1397.415000; 1407.415000; 1393.415000; 1406.243427; 1395.415000; 1415.415000;
23;10;    181.8960;     31.1250;     172.0;    179.7540;     33.6458;   58176.0;   1480.1858; 7341576.0; 1460.540000; 1466.540000; 1479.368427; 1457.368427; 1465.334922; 1480.185810; 1457.368427; 1467.368427; 1450.540000; 1460.540000;
24;10;    163.7300;     20.8284;     578.0;    178.8340;     26.8284;   12248.0;   1527.8426; 7354402.0; 1514.561898; 1503.014200; 1522.606299; 1517.014200; 1522.635294; 1521.842627; 1519.842627; 1527.842627; 1519.797891; 1519.817911;
25;10;    156.0860;     40.0000;  145650.0;    237.6310;     34.4742;  526630.0;   1602.3168; 8026682.0; 1593.233527; 1602.316837; 1590.671027; 1577.842600; 1590.671027; 1590.671027; 1593.842600; 1588.671027; 1587.465949; 1600.671027;
26;10;    190.8590;     30.0000;  721298.0;    233.2210;     32.0000;  190518.0;   1664.3168; 8938498.0; 1656.316800; 1663.145227; 1657.111722; 1663.145227; 1659.145227; 1659.973654; 1639.145227; 1636.316800; 1657.772305; 1664.316800;
27;10;    192.9710;     28.0000;     334.0;    236.9850;     33.5989;   10892.0;   1725.9157; 8949724.0; 1720.316800; 1710.777365; 1712.316800; 1725.145227; 1702.316800; 1709.145227; 1721.973654; 1719.100491; 1725.915735; 1713.145227;
28;10;    212.9710;     36.8284;    6538.0;    228.1700;     35.2193;   71162.0;   1797.9634; 9027424.0; 1780.367449; 1785.572527; 1793.184646; 1797.963388; 1776.744100; 1782.744100; 1785.572527; 1785.572527; 1785.146006; 1782.744100;
29;10;    176.9730;     28.0000;  105014.0;    209.1920;     34.8284;   48342.0;   1860.7918; 9180780.0; 1857.622394; 1860.791827; 1828.791827; 1841.963400; 1833.963400; 1842.791827; 1845.963400; 1852.791827; 1857.354327; 1846.791827;
30;10;    209.0410;     32.0000;   16338.0;    204.9800;     32.7315;    2416.0;   1925.5233; 9199534.0; 1925.523308; 1904.791800; 1914.959805; 1916.996387; 1909.620227; 1913.620227; 1918.182727; 1904.791800; 1902.791800; 1921.620227;
31;10;    217.3220;     28.5625;   73326.0;    208.6600;     36.0000;  670660.0;   1990.0858; 9943520.0; 1968.085800; 1976.648300; 1970.914227; 1982.914227; 1974.914227; 1956.085800; 1982.869491; 1976.085800; 1970.914227; 1990.085800;
32;10;    213.3640;     33.5989;   40966.0;    172.1420;     30.8284;      26.0;   2054.5131; 9984512.0; 2039.684700; 2054.513127; 2046.513127; 2041.684700; 2037.684700; 2048.513127; 2025.684700; 2033.684700; 2036.513127; 2044.513127;
33;10;    253.0740;     29.2386;  183720.0;    196.4260;     28.8284;   79886.0;   2112.5801;10248118.0; 2091.751700; 2098.580127; 2089.751700; 2098.378778; 2110.580127; 2112.580127; 2104.580127; 2112.580127; 2110.580127; 2104.580127;
34;10;    196.5580;     30.8145;    8002.0;    228.8810;     36.8284;   47458.0;   2180.2230;10303578.0; 2166.223027; 2155.394600; 2164.223027; 2170.178291; 2165.394600; 2165.394600; 2169.394600; 2164.223027; 2162.178291; 2180.223027;
35;10;    193.6420;     30.0000;  418908.0;    239.2670;     38.8284;   23966.0;   2249.0514;10746452.0; 2242.785500; 2240.223000; 2233.051427; 2249.051427; 2231.051427; 2227.051427; 2222.223000; 2241.613927; 2230.223000; 2224.223000;
36;10;    216.9240;     33.3909;  245266.0;    191.7540;     30.0000;  737000.0;   2312.4423;11728718.0; 2309.270727; 2289.270727; 2305.270727; 2303.225991; 2302.442300; 2301.270727; 2297.270727; 2312.442300; 2299.270727; 2296.442300;
37;10;    157.2690;     31.6569;     792.0;    189.2580;     34.8174;  113734.0;   2378.9166;11843244.0; 2378.916583; 2364.099200; 2366.099200; 2362.099200; 2362.882891; 2354.099200; 2346.099200; 2374.927627; 2356.099200; 2364.927627;
38;10;    180.1510;     28.8284;   72648.0;    224.9130;     38.7705;     382.0;   2446.5155;11916274.0; 2431.745000; 2432.573427; 2430.573427; 2434.573427; 2434.573427; 2446.515508; 2438.573427; 2419.745000; 2421.745000; 2411.745000;
39;10;    213.7080;     30.0000;  554756.0;    231.6760;     34.0000;  878484.0;   2510.5155;13349514.0; 2495.310422; 2504.515500; 2496.515500; 2498.127619; 2494.515500; 2497.343927; 2510.515500; 2503.332883; 2502.138849; 2494.515500;
40;10;    219.8230;     30.8284;   12282.0;    241.0790;     32.8284;     720.0;   2574.1723;13362516.0; 2566.172327; 2564.172327; 2564.172327; 2558.172327; 2560.172327; 2569.000754; 2574.172327; 2571.343900; 2558.967249; 2568.172327;
41;10;    255.9850;     34.8284;  705838.0;    196.7050;     41.3909;  358844.0;   2650.3916;14427198.0; 2633.000700; 2650.391627; 2631.829127; 2631.000700; 2611.000700; 2615.000700; 2627.829127; 2617.000700; 2637.829127; 2631.829127;
42;10;    191.9320;     30.0000;   36536.0;    212.4350;     30.0000;  561324.0;   2710.3916;15025058.0; 2706.391600; 2705.992488; 2709.220027; 2686.391600; 2705.945565; 2684.391600; 2692.391600; 2710.391600; 2707.186522; 2708.048454;
43;10;    215.5420;     32.8284;  111810.0;    231.7430;     30.0000;     500.0;   2773.2200;15137368.0; 2766.048427; 2765.220000; 2769.220000; 2762.048427; 2759.220000; 2767.694237; 2765.220000; 2764.048427; 2772.003691; 2773.220000;
44;10;    242.1900;     36.8284;     338.0;    230.9710;     36.0000;    5496.0;   2846.0484;15143202.0; 2830.048400; 2835.705254; 2826.876827; 2838.048400; 2836.048400; 2846.048400; 2820.876827; 2830.876827; 2836.048400; 2830.876827;
45;10;    210.2620;     32.8284;   27750.0;    190.1420;     38.0000;  145940.0;   2916.8768;15316892.0; 2916.876800; 2891.705227; 2901.705227; 2882.876800; 2882.876800; 2894.876800; 2891.705227; 2894.876800; 2915.705227; 2905.705227;
46;10;    200.6940;     26.8174;    1398.0;    239.9270;     39.6458;   78332.0;   2983.3400;15396622.0; 2975.326338; 2959.694200; 2945.694200; 2979.074083; 2965.306319; 2966.522627; 2977.694200; 2957.694200; 2983.340010; 2966.522627;
47;10;    213.4000;     35.6569;    1662.0;    167.8940;     26.0000;    4062.0;   3044.9969;15402346.0; 3043.825327; 3041.373026; 3020.996900; 3039.825327; 3038.609019; 3028.996900; 3044.996900; 3028.996900; 3035.825327; 3034.417407;
48;10;    193.6100;     36.0000;   79758.0;    191.2000;     45.5483;  562262.0;   3126.5452;16044366.0; 3088.996900; 3097.825327; 3111.767408; 3126.545240; 3090.996900; 3107.780591; 3099.825327; 3087.825327; 3090.996900; 3098.609019;
49;10;    178.1170;     34.0000;  766186.0;    218.0850;     38.8284;  466528.0;   3199.3736;17277080.0; 3181.373627; 3180.545200; 3195.373627; 3195.373627; 3172.545200; 3172.545200; 3181.362583; 3199.373627; 3171.107700; 3173.936127;
50;10;    170.6710;     31.6233;   24414.0;    155.6770;     36.0000;  112374.0;   3266.9969;17413868.0; 3237.825327; 3250.996900; 3232.996900; 3236.996900; 3263.559400; 3266.996900; 3240.996900; 3249.825327; 3241.626055; 3243.825327;
51;10;    175.3140;     30.8284;    2450.0;    200.1770;     28.8284;    5892.0;   3326.6537;17422210.0; 3322.259104; 3313.825300; 3317.437419; 3311.825300; 3311.825300; 3326.653727; 3307.825300; 3324.653727; 3318.653727; 3323.471110;
52;10;    192.6800;     26.8284;   13740.0;    175.6770;     34.0000;     216.0;   3387.4821;17436166.0; 3375.482100; 3387.482100; 3378.111255; 3380.310527; 3368.310527; 3371.482100; 3372.873027; 3359.482100; 3355.482100; 3361.482100;
