15;20;   4219.1800;    352.7760;   10918.0;   3216.0000;    380.4010;     188.0;  11712.7160; 1039734.0; 11652.447492; 11517.544569; 11365.667130; 11403.050699; 11522.430485; 11377.471013; 11488.835681; 11621.708581; 11712.715831; 11340.246607; 11468.760236; 11423.082930; 11358.906543; 11615.902365; 11415.037755; 11601.556030; 11389.454342; 11482.700159; 11610.945316; 11493.832746;
16;20;   4474.3100;    412.5530;    8838.0;   4504.0700;    474.3750;    1090.0;  12599.6440; 1049662.0; 12401.114902; 12242.836274; 12249.017060; 12241.101242; 12334.016655; 12398.632386; 12599.643875; 12428.444986; 12445.587920; 12329.587738; 12390.417215; 12377.746105; 12204.720738; 12401.769910; 12276.149401; 12390.301737; 12400.903467; 12218.805374; 12393.606019; 12285.046712;
17;20;   4624.9700;    459.3280;    4314.0;   4542.7000;    419.1930;   40560.0;  13478.1650; 1094536.0; 13263.509447; 13211.323279; 13407.950317; 13240.000454; 13324.613272; 13341.570193; 13305.479656; 13407.925979; 13333.389961; 13154.614798; 13127.925934; 13313.102567; 13365.546747; 13225.431609; 13415.476355; 13228.909348; 13160.778890; 13173.440056; 13242.989616; 13478.165089;
18;20;   4431.6400;    407.2420;  192556.0;   4165.9500;    453.5100;   17884.0;  14338.9170; 1304976.0; 13977.487753; 13974.756647; 14163.644212; 14281.370700; 14116.971833; 13972.144238; 14338.917220; 14162.371518; 14018.075090; 14215.627991; 13982.734613; 14059.839948; 14257.250316; 14031.591722; 13946.007912; 14070.451847; 13989.347878; 14203.015272; 14050.966428; 14061.515134;
19;20;   4316.1600;    321.2080;   30246.0;   3807.9000;    439.8290;     894.0;  15099.9540; 1336116.0; 14840.998736; 15099.954438; 14937.794030; 14917.921350; 14859.457759; 14789.860630; 14767.613929; 14961.647041; 14910.750042; 14783.560847; 14836.624021; 14753.203300; 14727.934607; 14770.029883; 14903.859972; 14867.072328; 14730.741287; 14998.649519; 14753.717571; 14799.009967;
20;20;   3840.8800;    408.6480;     680.0;   4863.4300;    446.8230;   42360.0;  15955.4250; 1379156.0; 15764.461129; 15860.432110; 15679.559821; 15841.199986; 15669.643914; 15684.132090; 15783.907879; 15756.564225; 15631.549271; 15955.425248; 15740.074347; 15815.363003; 15829.001660; 15591.324755; 15824.567114; 15728.689111; 15593.254919; 15785.233376; 15850.561893; 15650.522046;
21;20;   5193.7100;    417.7730;   41662.0;   3447.6800;    308.6510;     340.0;  16681.8490; 1421158.0; 16437.426964; 16411.888738; 16404.165949; 16641.689780; 16625.594596; 16612.011460; 16592.406847; 16402.626585; 16637.933825; 16622.283753; 16681.848916; 16451.817688; 16656.809058; 16536.685865; 16512.804665; 16592.097415; 16624.452210; 16454.764225; 16427.824241; 16584.503898;
22;20;   4256.9200;    456.8690;  155590.0;   4629.8600;    368.6140;  131324.0;  17507.3320; 1708072.0; 17473.724544; 17195.820747; 17507.331755; 17456.367575; 17450.425650; 17199.477038; 17461.213197; 17373.189307; 17423.972885; 17200.002851; 17279.042842; 17233.213695; 17370.946597; 17393.212409; 17476.062600; 17315.775823; 17363.403122; 17386.961086; 17489.855833; 17354.218851;
23;20;   4508.2600;    417.2810;    5510.0;   4870.5300;    428.1900;   29708.0;  18352.8030; 1743290.0; 18139.817655; 18235.359370; 18213.098443; 18340.621548; 18352.803103; 18125.212750; 18079.998567; 17977.616033; 18049.724640; 18109.842569; 18169.528410; 18171.578810; 18231.915279; 18150.672670; 18202.909527; 18141.725144; 18142.302320; 18033.975642; 18242.092620; 18251.996142;
24;20;   4197.6300;    380.0770;    9824.0;   3928.6800;    388.1660;    2822.0;  19121.0460; 1755936.0; 19010.706292; 19024.578367; 18893.300603; 19121.045680; 18808.170207; 18834.003331; 19084.005623; 18935.254301; 18857.570280; 18984.961782; 19062.519198; 18819.008842; 18972.387040; 18768.819309; 19062.107247; 18925.033731; 18950.021437; 18819.417982; 18870.829333; 18782.541707;
25;20;   4271.7700;    346.8360;  132670.0;   4060.1000;    413.5140;    9102.0;  19881.3960; 1897708.0; 19517.778329; 19669.430953; 19684.278394; 19881.396199; 19634.420868; 19606.272210; 19685.319706; 19666.528756; 19509.465589; 19650.584831; 19560.960300; 19646.216905; 19576.293146; 19734.573122; 19709.741872; 19714.927932; 19744.122769; 19654.877971; 19799.965022; 19770.589944;
