17;20;   1131.3700;    138.0120;    1606.0;   2176.4440;  251382.0; 2176.443811; 2060.560689; 2116.125045; 2060.560687; 2063.125038; 2083.560690; 2115.125036; 2066.560688; 2091.689383; 2097.689382; 2100.879466; 2105.689375; 2094.125035; 2099.560690; 2106.125037; 2116.689392; 2079.125037; 2073.125037; 2077.125030; 2116.125043;
18;20;   1223.9500;    111.3860;     522.0;   2287.8300;  251904.0; 2238.701377; 2281.701391; 2274.830071; 2206.572687; 2193.572691; 2197.572692; 2231.265740; 2287.830083; 2231.137035; 2231.137033; 2239.137037; 2218.906253; 2210.572703; 2226.137036; 2243.891477; 2202.597159; 2258.830073; 2249.344813; 2267.265726; 2261.830074;
19;20;   1292.5700;    168.9500;     142.0;   2456.7800;  252046.0; 2316.523038; 2306.523038; 2330.958688; 2456.780412; 2411.780417; 2412.216072; 2364.523033; 2390.216082; 2357.713119; 2343.958701; 2333.958690; 2369.523037; 2365.087382; 2358.087383; 2309.958689; 2304.958690; 2327.958691; 2301.394344; 2336.523037; 2350.523037;
20;20;   1209.8100;    113.3860;    1344.0;   2570.1660;  253390.0; 2512.601729; 2510.098774; 2510.908691; 2497.098773; 2487.908688; 2558.601720; 2550.473034; 2485.908690; 2500.908701; 2491.037384; 2570.166069; 2478.908701; 2506.037395; 2535.098771; 2535.473035; 2512.473035; 2507.473034; 2557.166067; 2469.908690; 2567.163123;
21;20;   1349.8100;    110.9750;  110700.0;   2681.1410;  364090.0; 2639.920428; 2610.423383; 2621.294689; 2640.859035; 2680.552070; 2674.423378; 2585.294688; 2607.484774; 2593.294692; 2638.613466; 2612.859032; 2661.698128; 2654.859036; 2674.552070; 2681.140884; 2670.423394; 2591.730345; 2666.987728; 2606.423384; 2640.294689;
22;20;   1494.7600;    144.1160;     218.0;   2825.2570;  364308.0; 2725.834037; 2743.895427; 2760.398377; 2719.269701; 2686.705346; 2794.962722; 2800.588461; 2740.834033; 2741.398384; 2825.256687; 2762.398393; 2731.398374; 2751.398380; 2817.091416; 2763.834035; 2750.962721; 2737.834037; 2740.962720; 2767.590642; 2754.962728;
23;20;   1513.0700;    135.3860;    7880.0;   2960.6430;  372188.0; 2925.673583; 2862.950030; 2866.385689; 2914.078729; 2885.514383; 2920.950045; 2892.514377; 2914.514377; 2910.101022; 2914.078739; 2905.078728; 2905.950031; 2923.078728; 2912.078739; 2863.385691; 2843.385692; 2960.643083; 2910.385690; 2916.078728; 2871.385691;
24;20;   1612.8500;    147.9500;      32.0;   3108.5930;  372220.0; 3022.336035; 3086.219149; 3029.771690; 3055.464721; 3024.464729; 3036.900377; 3096.593417; 3003.336037; 2987.336039; 3005.771700; 2978.336033; 3024.464727; 3054.029067; 3039.900381; 3079.593426; 3108.593417; 3032.464723; 3051.900388; 3079.900388; 3028.336034;
25;20;   1278.9000;    110.3860;    8074.0;   3218.9790;  380294.0; 3145.286038; 3110.593000; 3163.414740; 3197.850376; 3176.286033; 3187.929465; 3208.604820; 3218.979084; 3165.286037; 3114.157347; 3193.911771; 3186.286036; 3148.157345; 3210.414738; 3185.286032; 3193.414739; 3156.414730; 3154.721691; 3130.783083; 3202.979071;
26;20;   1451.3300;    148.3860;      20.0;   3367.3650;  380314.0; 3267.672035; 3281.672037; 3286.107701; 3296.236381; 3263.107689; 3290.672031; 3259.543345; 3329.365083; 3292.236381; 3268.800730; 3288.672031; 3319.365072; 3301.236390; 3272.672043; 3301.800727; 3295.672033; 3287.236383; 3281.800739; 3279.672036; 3367.365082;
