1;1;    173.0717;    173.0717;       2.0;
2;1;    162.2778;    162.2778;       2.0;
3;1;    256.3631;    256.3631;       2.0;
4;1;    300.4092;    300.4092;       2.0;
5;1;    126.1163;    126.1163;       2.0;
6;1;    318.6322;    318.6322;       2.0;
7;1;    174.6325;    174.6325;       2.0;
8;1;    109.0413;    109.0413;       2.0;
9;1;    217.7343;    217.7343;       2.0;
10;1;    156.9451;    156.9451;       2.0;
11;1;    113.3027;    113.3027;       2.0;
12;1;    276.2367;    276.2367;       2.0;
13;1;    100.6686;    100.6686;       2.0;
14;1;    285.2779;    285.2779;       2.0;
15;1;    174.4329;    174.4329;       2.0;
16;1;    175.7244;    175.7244;       2.0;
17;1;     67.1708;     67.1708;       2.0;
18;1;    220.6280;    220.6280;       2.0;
19;1;    207.9409;    207.9409;       2.0;
20;1;    151.9544;    151.9544;       2.0;
21;1;    238.6614;    238.6614;       2.0;
22;1;    165.9098;    165.9098;       2.0;
23;1;     68.9321;     68.9321;       2.0;
24;1;     53.7972;     53.7972;       2.0;
25;1;    150.4735;    150.4735;       2.0;
26;1;    114.2106;    114.2106;       2.0;
27;1;    159.6871;    159.6871;       2.0;
28;1;    229.9253;    229.9253;       2.0;
29;1;    154.3267;    154.3267;       2.0;
30;1;    364.1799;    364.1799;       2.0;
31;1;    291.4485;    291.4485;       2.0;
32;1;    322.1160;    322.1160;       2.0;
33;1;    144.2629;    144.2629;       2.0;
34;1;    326.5662;    326.5662;       2.0;
35;1;    309.5883;    309.5883;       2.0;
36;1;    294.8260;    294.8260;       2.0;
37;1;    175.9968;    175.9968;       2.0;
38;1;    109.5775;    109.5775;       2.0;
39;1;    186.7377;    186.7377;       2.0;
40;1;    191.6930;    191.6930;       2.0;
41;1;    225.6221;    225.6221;       2.0;
42;1;    416.9071;    416.9071;       2.0;
43;1;    289.3936;    289.3936;       2.0;
44;2;    383.4804;    310.1946;       4.0;
45;2;    452.5371;    315.5954;       4.0;
46;2;    408.9510;    256.3631;       4.0;
47;2;    442.7233;    290.6054;       4.0;
48;2;    778.2124;    431.8780;       4.0;
49;2;    357.1927;    328.6404;       4.0;
50;2;    457.9732;    262.3664;       4.0;
51;2;    253.3758;    133.1351;       4.0;
52;2;    408.1686;    257.6950;       4.0;
53;2;    526.2171;    268.4208;       4.0;
54;2;     81.5622;     49.6617;       4.0;
55;2;    640.6950;    395.8557;       4.0;
56;2;    266.3801;    172.8086;       4.0;
57;2;    257.8470;    169.4261;       4.0;
58;2;    408.8829;    270.0711;       4.0;
59;2;    608.9809;    317.0692;       4.0;
60;2;    272.3673;    163.3260;       4.0;
61;2;    585.9491;    333.8238;       4.0;
62;2;    399.1474;    326.5509;       4.0;
63;2;    117.2344;     85.0087;       4.0;
64;2;    366.8755;    296.1003;       4.0;
65;2;    618.4312;    336.1484;       4.0;
66;2;    622.6047;    381.7352;       4.0;
67;2;    482.6624;    467.1714;       4.0;
68;2;    574.6035;    360.1002;       4.0;
69;2;    359.2143;    249.5188;       4.0;
70;2;    336.8805;    272.6516;       4.0;
71;2;    417.6656;    262.5671;       4.0;
72;2;    306.6784;    213.2659;       4.0;
73;2;    360.0139;    276.3571;       4.0;
74;2;    395.9483;    279.4823;       4.0;
75;2;    277.5502;    153.6829;       4.0;
76;2;    404.3650;    379.4855;       4.0;
77;2;    282.8159;    224.0752;       4.0;
78;2;    217.2357;    132.9542;       4.0;
79;2;    302.5440;    232.9775;       4.0;
80;2;    507.5693;    283.4941;       4.0;
81;2;    591.6786;    383.2328;       4.0;
82;2;    409.3532;    300.3754;       4.0;
83;2;    583.6883;    396.6304;       4.0;
84;2;    297.6792;    178.2704;       4.0;
85;2;    404.0121;    355.7041;       4.0;
86;2;    481.6075;    288.0535;       4.0;
87;3;    453.2497;    254.7012;       6.0;
88;3;    631.3538;    390.7571;       6.0;
89;3;    959.6142;    380.3887;       6.0;
90;3;    612.3187;    248.2423;       6.0;
91;3;    448.2047;    308.1454;       6.0;
92;3;    849.0360;    306.9346;       6.0;
93;3;    579.5691;    288.5015;       6.0;
94;3;    780.9096;    304.7093;       6.0;
95;3;    984.7244;    437.6788;       6.0;
96;3;    598.8240;    367.7976;       6.0;
97;3;    773.8877;    299.2658;       6.0;
98;3;    788.2235;    334.1203;       6.0;
99;3;    416.5050;    199.8164;       6.0;
100;3;    572.9417;    222.7136;       6.0;
101;3;    716.4895;    402.8621;       6.0;
102;3;    693.5840;    387.9816;       6.0;
103;3;    739.0481;    345.8093;       6.0;
104;3;   1066.9308;    381.7352;       6.0;
105;3;    693.3632;    285.6266;       6.0;
106;3;    488.6423;    235.9804;       6.0;
107;3;    732.6261;    317.6083;       6.0;
108;3;    551.4041;    347.3272;       6.0;
109;3;    534.9311;    199.1444;       6.0;
110;3;    667.1590;    367.3599;       6.0;
111;3;    787.2926;    370.6136;       6.0;
112;3;    454.5672;    347.5681;       6.0;
113;3;    448.0431;    279.9288;       6.0;
114;3;    349.4024;    201.8804;       6.0;
115;3;    588.6911;    334.1203;       6.0;
116;3;    886.3062;    367.4033;       6.0;
117;3;    413.0106;    190.2881;       6.0;
118;3;    756.8821;    297.9324;       6.0;
119;3;    301.3752;    144.0576;       6.0;
120;3;    464.8198;    265.0492;       6.0;
121;3;    575.9561;    397.6395;       6.0;
122;3;    239.6552;    128.1771;       6.0;
123;3;    453.0377;    182.1745;       6.0;
124;3;    945.8353;    356.8292;       6.0;
125;3;    798.5610;    332.4168;       6.0;
126;3;    681.1913;    376.0337;       6.0;
127;3;   1013.5040;    383.6271;       6.0;
128;3;    657.5044;    306.6734;       6.0;
129;3;    686.9521;    337.8280;       6.0;
130;4;    623.4864;    266.2305;       8.0;
131;4;    998.4258;    369.3492;       8.0;
132;4;    655.8599;    197.0002;       8.0;
133;4;   1028.2968;    367.4494;       8.0;
134;4;    961.8713;    416.2524;       8.0;
135;4;   1449.8246;    440.6504;       8.0;
136;4;    860.2456;    339.3888;       8.0;
137;4;   1000.8024;    377.3578;       8.0;
138;4;    480.9819;    268.1807;       8.0;
139;4;    656.8591;    265.5159;       8.0;
140;4;    736.6891;    230.7583;       8.0;
141;4;    970.8018;    398.4746;       8.0;
142;4;    270.9544;    146.9903;       8.0;
143;4;    871.4052;    334.4304;       8.0;
144;4;    971.9051;    439.9629;       8.0;
145;4;    975.1791;    353.3099;       8.0;
146;4;    845.9829;    280.4884;       8.0;
147;4;    929.4303;    397.7103;       8.0;
148;4;   1294.3511;    365.5086;       8.0;
149;4;    698.0456;    244.4961;       8.0;
150;4;    982.2611;    368.5746;       8.0;
151;4;    618.6302;    203.9386;       8.0;
152;4;    825.0898;    350.8179;       8.0;
153;4;    668.6409;    236.5272;       8.0;
154;4;    982.7225;    329.2272;       8.0;
155;4;    434.7934;    166.0774;       8.0;
156;4;    703.8299;    346.5866;       8.0;
157;4;   1031.4643;    353.1616;       8.0;
158;4;    579.1285;    236.5272;       8.0;
159;4;    599.3449;    241.4448;       8.0;
160;4;    994.7492;    325.8705;       8.0;
161;4;   1086.1645;    337.6989;       8.0;
162;4;   1301.0797;    403.2033;       8.0;
163;4;    977.3883;    450.9577;       8.0;
164;4;   1244.9649;    436.6814;       8.0;
165;4;    909.1020;    300.2585;       8.0;
166;4;    541.2519;    327.1602;       8.0;
167;4;    703.6763;    320.8131;       8.0;
168;4;    936.0795;    245.5862;       8.0;
169;4;   1046.1354;    439.6583;       8.0;
170;4;    744.9733;    240.5972;       8.0;
171;4;    696.1102;    231.1054;       8.0;
172;4;    866.7722;    395.8557;       8.0;
173;5;    798.6020;    281.7222;      10.0;
174;5;   1245.1670;    360.1002;      10.0;
175;5;   1031.7021;    297.5725;      10.0;
176;5;   1195.2206;    390.4495;      10.0;
177;5;   1008.3522;    296.0092;      10.0;
178;5;   1250.4231;    330.7031;      10.0;
179;5;   1088.7669;    336.9492;      10.0;
180;5;   1355.4730;    358.0018;      10.0;
181;5;    936.5767;    270.7905;      10.0;
182;5;    945.7711;    325.7021;      10.0;
183;5;    988.7674;    356.9882;      10.0;
184;5;   1155.4577;    286.9534;      10.0;
185;5;    762.0875;    279.7208;      10.0;
186;5;    983.0644;    279.2199;      10.0;
187;5;   1145.1062;    435.4876;      10.0;
188;5;   1063.7338;    368.3851;      10.0;
189;5;    692.2647;    280.9253;      10.0;
190;5;   1163.7421;    312.6705;      10.0;
191;5;   1375.4459;    407.4786;      10.0;
192;5;    895.7533;    331.2012;      10.0;
193;5;    997.7269;    265.1482;      10.0;
194;5;   1091.2856;    400.0656;      10.0;
195;5;   1044.5735;    336.8411;      10.0;
196;5;   1026.3005;    297.3800;      10.0;
197;5;    944.4493;    349.5216;      10.0;
198;5;   1235.8801;    298.6843;      10.0;
199;5;    952.6870;    443.0061;      10.0;
200;5;   1062.5841;    257.7958;      10.0;
201;5;   1283.1373;    412.5620;      10.0;
202;5;    792.1066;    302.9625;      10.0;
203;5;    751.3231;    204.0995;      10.0;
204;5;   1406.4356;    335.7797;      10.0;
205;5;   1138.7617;    284.6448;      10.0;
206;5;    907.3565;    228.8006;      10.0;
207;5;   1307.4942;    336.6904;      10.0;
208;5;   1641.0211;    389.7770;      10.0;
209;5;   1208.5702;    390.8374;      10.0;
210;5;    825.9161;    265.2677;      10.0;
211;5;   1195.7838;    340.6031;      10.0;
212;5;    530.0375;    211.9688;      10.0;
213;5;    673.9500;    341.1726;      10.0;
214;5;    906.4934;    355.9258;      10.0;
215;5;   1070.9691;    317.6496;      10.0;
216;6;   1392.1653;    411.3192;      12.0;
217;6;    989.6255;    285.8528;      12.0;
218;6;   1559.0774;    418.5661;      12.0;
219;6;   1274.8246;    319.6343;      12.0;
220;6;    835.5311;    281.9003;      12.0;
221;6;   1594.2338;    406.2692;      12.0;
222;6;   1231.5771;    355.7041;      12.0;
223;6;   1379.8649;    375.9639;      12.0;
224;6;   1282.0427;    280.9527;      12.0;
225;6;   1173.4242;    265.5959;      12.0;
226;6;   1175.8580;    381.3148;      12.0;
227;6;   1183.6451;    286.4100;      12.0;
228;6;   1370.6973;    396.6916;      12.0;
229;6;   1090.5035;    296.2725;      12.0;
230;6;   1351.8898;    353.3099;      12.0;
231;6;   1376.1068;    379.6824;      12.0;
232;6;   1636.9712;    336.5246;      12.0;
233;6;   1567.9807;    392.1569;      12.0;
234;6;   1618.5344;    375.0557;      12.0;
235;6;   1175.2416;    349.6912;      12.0;
236;6;   1454.0124;    338.7001;      12.0;
237;6;   1216.9087;    332.5520;      12.0;
238;6;   1361.9873;    389.9467;      12.0;
239;6;   1477.8080;    342.4342;      12.0;
240;6;   1518.2171;    444.8028;      12.0;
241;6;   1691.1913;    454.9415;      12.0;
242;6;   1393.6930;    394.4882;      12.0;
243;6;   1169.2195;    375.5201;      12.0;
244;6;   1687.5663;    388.9980;      12.0;
245;6;    859.3291;    298.4277;      12.0;
246;6;   1272.0124;    332.6446;      12.0;
247;6;   1025.0617;    295.8560;      12.0;
248;6;   1239.0707;    360.9843;      12.0;
249;6;   1300.4754;    317.0261;      12.0;
250;6;   1467.7295;    364.1799;      12.0;
251;6;   1493.7943;    379.6824;      12.0;
252;6;   1359.7837;    416.7736;      12.0;
253;6;   1126.5759;    358.1134;      12.0;
254;6;   1313.3234;    279.7208;      12.0;
255;6;   1339.3472;    357.6640;      12.0;
256;6;   1303.1582;    386.2032;      12.0;
257;6;   1077.8764;    285.0391;      12.0;
258;6;   1169.6222;    311.7076;      12.0;
259;7;   1073.2123;    325.9639;      14.0;
260;7;   1857.5413;    410.7468;      14.0;
261;7;   1558.1996;    366.5207;      14.0;
262;7;   1355.0689;    306.6734;      14.0;
263;7;   1609.9323;    381.7352;      14.0;
264;7;   1207.2700;    430.2085;      14.0;
265;7;   1410.4581;    317.5977;      14.0;
266;7;   2274.3058;    471.1885;      14.0;
267;7;   1402.5198;    320.2212;      14.0;
268;7;   1627.8948;    424.9055;      14.0;
269;7;   1278.3139;    325.7622;      14.0;
270;7;   1351.4803;    432.8408;      14.0;
271;7;   1724.1928;    390.7571;      14.0;
272;7;   1299.6561;    345.9144;      14.0;
273;7;   1715.9854;    375.0327;      14.0;
274;7;   1431.4881;    340.9149;      14.0;
275;7;   1086.6179;    257.2306;      14.0;
276;7;   1586.2000;    411.2105;      14.0;
277;7;   1562.7673;    391.6482;      14.0;
278;7;   1452.3190;    276.4954;      14.0;
279;7;   1692.9245;    415.6133;      14.0;
280;7;   1953.4855;    403.6974;      14.0;
281;7;   1698.0504;    456.6673;      14.0;
282;7;   1348.6854;    307.3725;      14.0;
283;7;   1396.5140;    367.7976;      14.0;
