1;1;    173.0720;    173.0720;       1.0;
2;1;    162.2780;    162.2780;       1.0;
3;1;    256.3630;    256.3630;       1.0;
4;1;    300.4090;    300.4090;       1.0;
5;1;    126.1160;    126.1160;       1.0;
6;1;    318.6320;    318.6320;       1.0;
7;1;    174.6330;    174.6330;       1.0;
8;1;    109.0410;    109.0410;       1.0;
9;1;    217.7340;    217.7340;       1.0;
10;1;    156.9450;    156.9450;       1.0;
11;1;    113.3030;    113.3030;       1.0;
12;1;    276.2370;    276.2370;       1.0;
13;1;    100.6690;    100.6690;       1.0;
14;1;    285.2780;    285.2780;       1.0;
15;1;    174.4330;    174.4330;       1.0;
16;1;    175.7240;    175.7240;       1.0;
17;1;     67.1708;     67.1708;       1.0;
18;1;    220.6280;    220.6280;       1.0;
19;1;    207.9410;    207.9410;       1.0;
20;1;    151.9540;    151.9540;       1.0;
21;1;    238.6610;    238.6610;       1.0;
22;1;    165.9100;    165.9100;       1.0;
23;1;     68.9321;     68.9321;       1.0;
24;1;     53.7972;     53.7972;       1.0;
25;1;    150.4740;    150.4740;       1.0;
26;1;    114.2110;    114.2110;       1.0;
27;1;    159.6870;    159.6870;       1.0;
28;1;    229.9250;    229.9250;       1.0;
29;1;    154.3270;    154.3270;       1.0;
30;1;    364.1800;    364.1800;       1.0;
31;1;    291.4480;    291.4480;       1.0;
32;1;    322.1160;    322.1160;       1.0;
33;1;    144.2630;    144.2630;       1.0;
34;1;    326.5660;    326.5660;       1.0;
35;1;    309.5880;    309.5880;       1.0;
36;1;    294.8260;    294.8260;       1.0;
37;1;    175.9970;    175.9970;       1.0;
38;1;    109.5780;    109.5780;       1.0;
39;1;    186.7380;    186.7380;       1.0;
40;1;    191.6930;    191.6930;       1.0;
41;1;    225.6220;    225.6220;       1.0;
42;1;    416.9070;    416.9070;       1.0;
43;1;    289.3940;    289.3940;       1.0;
44;2;    383.4800;    310.1950;       2.0;
45;2;    452.5370;    315.5950;       2.0;
46;2;    408.9510;    256.3630;       2.0;
47;2;    442.7230;    290.6050;       2.0;
48;2;    766.3480;    415.2100;       6.0;
49;2;    357.1930;    328.6400;       2.0;
50;2;    457.9730;    262.3660;       2.0;
51;2;    253.3760;    133.1350;       2.0;
52;2;    408.1690;    257.6950;       2.0;
53;2;    526.2170;    268.4210;       2.0;
54;2;     81.5622;     49.6617;       2.0;
55;2;    629.2900;    407.7910;      34.0;
56;2;    266.3800;    172.8090;       2.0;
57;2;    257.8470;    169.4260;       2.0;
58;2;    403.7960;    270.0710;       2.0;
59;2;    608.9810;    317.0690;       2.0;
60;2;    272.3670;    163.3260;       2.0;
61;2;    585.9490;    333.8240;       2.0;
62;2;    399.1470;    326.5510;       2.0;
63;2;    117.2340;     85.0087;       2.0;
64;2;    366.8750;    296.1000;       2.0;
65;2;    618.4310;    336.1480;       2.0;
66;2;    622.6050;    381.7350;       2.0;
67;2;    482.6620;    467.1710;       2.0;
68;2;    574.6040;    360.1000;       2.0;
69;2;    359.2140;    249.5190;       2.0;
70;2;    336.8810;    272.6520;       2.0;
71;2;    417.6660;    262.5670;       2.0;
72;2;    306.6780;    213.2660;       2.0;
73;2;    360.0140;    276.3570;       2.0;
74;2;    395.9480;    279.4820;       2.0;
75;2;    277.5500;    153.6830;       2.0;
76;2;    404.3650;    379.4850;       2.0;
77;2;    282.8160;    224.0750;       2.0;
78;2;    217.2360;    132.9540;       2.0;
79;2;    302.5440;    232.9780;       2.0;
80;2;    507.5690;    283.4940;       2.0;
81;2;    591.6790;    383.2330;       2.0;
82;2;    409.3530;    300.3750;       2.0;
83;2;    583.6880;    395.8560;       4.0;
84;2;    297.6790;    178.2700;       2.0;
85;2;    404.0120;    355.7040;       2.0;
86;2;    481.6070;    288.0540;       2.0;
87;3;    453.1450;    254.5970;      13.0;
88;3;    631.3540;    390.7570;       3.0;
89;3;    954.2810;    375.0560;       3.0;
90;3;    612.3190;    248.2420;       3.0;
91;3;    448.2050;    308.1450;       3.0;
92;3;    851.6060;    306.9350;       7.0;
93;3;    578.7940;    287.7270;       3.0;
94;3;    780.9100;    304.7090;       3.0;
95;3;    984.7240;    437.6790;       5.0;
96;3;    598.8240;    367.7980;       3.0;
97;3;    773.8880;    299.2660;       3.0;
98;3;    788.2230;    334.1200;       3.0;
99;3;    416.5050;    199.8160;       3.0;
100;3;    572.9420;    222.7140;       5.0;
101;3;    716.4900;    402.8620;       5.0;
102;3;    693.5840;    387.9820;       3.0;
103;3;    739.0480;    345.8090;       3.0;
104;3;   1061.5200;    399.6630;     127.0;
105;3;    693.2270;    285.6270;      61.0;
106;3;    446.8510;    209.4840;      37.0;
107;3;    730.2410;    317.6080;      67.0;
108;3;    549.9760;    345.8990;       3.0;
109;3;    535.0530;    199.2660;      41.0;
110;3;    667.1590;    367.3600;       3.0;
111;3;    787.2930;    370.6140;       3.0;
112;3;    454.5670;    347.5680;       3.0;
113;3;    448.0430;    279.9290;       3.0;
114;3;    349.4020;    201.8800;       3.0;
115;3;    588.6910;    334.1200;       3.0;
116;3;    886.3060;    367.4030;       3.0;
117;3;    413.0110;    190.2880;       3.0;
118;3;    756.2560;    297.9320;      13.0;
119;3;    301.3750;    144.0580;       3.0;
120;3;    464.8200;    265.0490;       3.0;
121;3;    577.4290;    397.6400;       9.0;
