1;1;     65.2574;     65.2574;       1.0;
2;1;    118.3860;    118.3860;       1.0;
3;1;     72.6930;     72.6930;       1.0;
4;1;     73.1287;     73.1287;       1.0;
5;1;     17.1287;     17.1287;       1.0;
6;1;     26.1287;     26.1287;       1.0;
7;1;     30.2574;     30.2574;       1.0;
8;1;     76.6930;     76.6930;       1.0;
9;1;     72.2574;     72.2574;       1.0;
10;1;     94.2574;     94.2574;       1.0;
11;1;     63.8217;     63.8217;       1.0;
12;1;     63.8217;     63.8217;       1.0;
13;1;     66.8217;     66.8217;       1.0;
14;1;     93.3861;     93.3861;       1.0;
15;1;     94.3861;     94.3861;       1.0;
16;1;     75.6930;     75.6930;       1.0;
17;1;     70.1287;     70.1287;       1.0;
18;1;      2.0000;      2.0000;       1.0;
19;1;     14.6930;     14.6930;       1.0;
20;1;     96.8217;     96.8217;       1.0;
21;1;     46.1287;     46.1287;       1.0;
22;1;     98.6930;     98.6930;       1.0;
23;1;     55.1287;     55.1287;       1.0;
24;1;     57.2574;     57.2574;       1.0;
25;1;     67.8217;     67.8217;       1.0;
26;1;     74.6930;     74.6930;       1.0;
27;1;     13.5643;     13.5643;       1.0;
28;1;     96.8217;     96.8217;       1.0;
29;1;     25.6930;     25.6930;       1.0;
30;1;     73.6930;     73.6930;       1.0;
31;1;     32.1287;     32.1287;       1.0;
32;1;     36.6930;     36.6930;       1.0;
33;1;     78.1287;     78.1287;       1.0;
34;2;    151.0790;     87.3861;       2.0;
35;2;    160.5150;    116.3860;       2.0;
36;2;    138.3860;     88.6930;       2.0;
37;2;     47.6930;     38.1287;       2.0;
38;2;    135.9500;     84.2574;       2.0;
39;2;     65.3861;     39.1287;       2.0;
40;2;    161.0790;     89.3861;       2.0;
41;2;    144.0790;     80.3861;       2.0;
42;2;     68.1287;     66.1287;       2.0;
43;2;    113.5150;     57.8217;       2.0;
44;2;    154.6430;    109.9500;       2.0;
45;2;    150.0790;    113.3860;       2.0;
46;2;    102.9500;     58.8217;       2.0;
47;2;    111.0790;     59.2574;       2.0;
48;2;     92.8217;     54.6930;       2.0;
49;2;    158.0790;    104.3860;       2.0;
50;2;     91.8217;     74.6930;       2.0;
51;2;     72.6930;     47.1287;       2.0;
52;2;     88.8217;     52.1287;       2.0;
53;2;    281.3360;    145.9500;       2.0;
54;2;    128.5150;     78.8217;       2.0;
55;2;    143.9500;     73.2574;       2.0;
56;2;    206.2080;    103.8220;       2.0;
57;2;     90.2574;     58.1287;       2.0;
58;2;    177.0790;    104.2570;       2.0;
59;2;    179.0790;    109.3860;       2.0;
60;2;    135.5150;    106.3860;       2.0;
61;2;    150.6430;     98.3861;       2.0;
62;2;    164.5150;     92.3861;       2.0;
63;2;    120.0790;     77.8217;       2.0;
64;2;    167.0790;    124.9500;       2.0;
65;2;    123.9500;     62.6930;       2.0;
66;2;    203.0790;    116.8220;       2.0;
67;3;    170.6430;     74.8217;       3.0;
68;3;    145.0790;     65.2574;       3.0;
69;3;    179.2080;     81.2574;       3.0;
70;3;    198.2080;     99.8217;       3.0;
71;3;    181.0410;     81.6930;      41.0;
72;3;    112.2080;     75.8217;       3.0;
73;3;    271.2080;    101.2570;       3.0;
74;3;    183.2080;    108.3860;       3.0;
75;3;    176.7720;     84.3861;       3.0;
76;3;    254.3370;     95.2574;       3.0;
77;3;    228.9230;     98.2574;      35.0;
78;3;    296.9010;    123.8220;       3.0;
79;3;    148.6430;     67.2574;       3.0;
80;3;     87.9504;     42.2574;       3.0;
81;3;    243.9010;    107.2570;       3.0;
82;3;    191.6430;     69.1287;       3.0;
83;3;    249.9010;     93.2574;       3.0;
84;3;    226.9010;     93.3861;       3.0;
85;3;    193.2080;     96.8217;       3.0;
86;3;    284.4650;    137.3860;       3.0;
87;3;    228.7720;    117.3860;       3.0;
88;3;    220.7720;     98.3861;       3.0;
89;3;    250.3360;    158.9500;       3.0;
